Address State,Application Type,Emp Length,Emp Title,Good vs Bad Loan,Good vs Bad Loan (copy),Grade,Home Ownership,Id,Issue Date,Last Credit Pull Date,Last Payment Date,Loan Status,Member Id,Months,Next Payment Date,Purpose,Sub Grade,Term,Verification Status,Annual Income,AVG DTI Rate,Avg Interest rate,Bad  Loan % ,Bad Loan Amount Received,Bad Loan Application,Bad Loan Funded Amount,Dti,Dynamic Measure,Good Loan %,Good Loan Amount Received,Good Loan Application,Good Loan Funded Amount,Installment,Int Rate,Loan Amount,Total Acc,Total Funded Amount,Total Funded Amount (copy),Total Loan Application,Total Payment,Total Received Amount,default_probability,default_risk
PA,INDIVIDUAL,2 years,University of North Carolina Wilmington,Good Loan,Good Loan,3,4,882969,10/11/2021,5/16/2021,5/16/2021,0,1098227,10/1/2021 12:00:00 AM,6/16/2021,0,D2,1,Source Verified,70900.0,0.232700005,0.167699993,0,,0,,0.232700005,1,1,23923.0,1,17600.0,435.239990234,0.167699993,17600,18,17600,17600,1,23923,23923,0.1911763636154029,Low
CA,INDIVIDUAL,10+ years,Fedex Express,Good Loan,Good Loan,1,4,883002,10/11/2021,5/16/2021,6/12/2021,0,1098261,10/1/2021 12:00:00 AM,7/12/2021,9,B5,0,Source Verified,90000.0,0.0361,0.126900002,0,,0,,0.0361,1,1,16674.0,1,15600.0,523.299987793,0.126900002,15600,18,15600,15600,1,16674,16674,0.08229109934651627,Low
CA,INDIVIDUAL,10+ years,Honda performance development,Bad Loan,Bad Loan,0,0,883026,9/11/2021,8/14/2021,3/14/2021,1,1098284,9/1/2021 12:00:00 AM,4/14/2021,2,A3,0,Not Verified,75000.0,0.190899998,0.075099997,1,3772.0,1,4050.0,0.190899998,1,0,,0,,126.0,0.075099997,4050,28,4050,4050,1,3772,3772,0.15573413992230073,Low
NM,INDIVIDUAL,1 year,Morgan stanley,Good Loan,Good Loan,5,4,883037,9/11/2021,2/16/2021,2/13/2021,0,1098301,9/1/2021 12:00:00 AM,3/13/2021,0,F1,0,Verified,60000.0,0.0568,0.208900005,0,,0,,0.0568,1,1,7957.0,1,7000.0,263.339996338,0.208900005,7000,5,7000,7000,1,7957,7957,0.30741141776590825,Medium
NY,INDIVIDUAL,6 years,United States Army,Good Loan,Good Loan,0,4,883067,9/11/2021,5/16/2021,5/13/2021,0,1098324,9/1/2021 12:00:00 AM,6/13/2021,2,A2,0,Verified,61200.0,0.2227,0.066200003,0,,0,,0.2227,1,1,12131.0,1,11200.0,343.890014648,0.066200003,11200,24,11200,11200,1,12131,12131,0.09421973040150264,Low
NY,INDIVIDUAL,6 years,nysdoc,Good Loan,Good Loan,1,0,883080,9/11/2021,5/16/2021,5/16/2021,0,1098342,9/1/2021 12:00:00 AM,6/16/2021,1,B1,1,Not Verified,51721.0,0.2773,0.099100001,0,,0,,0.2773,1,1,8746.0,1,7500.0,159.029998779,0.099100001,7500,38,7500,7500,1,8746,8746,0.22364191659868835,Low
OH,INDIVIDUAL,10+ years,City of Cleveland,Bad Loan,Bad Loan,5,0,883129,9/11/2021,7/13/2021,4/13/2021,1,1098382,9/1/2021 12:00:00 AM,5/13/2021,0,F4,1,Verified,75000.0,0.109899998,0.220599994,1,15426.0,1,35000.0,0.109899998,1,0,,0,,967.859985352,0.220599994,35000,23,35000,35000,1,15426,15426,0.18195507309921363,Low
NY,INDIVIDUAL,< 1 year,nyu medical center,Good Loan,Good Loan,2,4,883161,9/11/2021,9/14/2021,6/12/2021,0,1098515,9/1/2021 12:00:00 AM,7/12/2021,0,C1,1,Source Verified,30000.0,0.136399999,0.134900004,0,,0,,0.136399999,1,1,7455.0,1,6800.0,156.440002441,0.134900004,6800,20,6800,6800,1,7455,7455,0.23706863682212861,Low
MA,INDIVIDUAL,10+ years,new england outdoor wood products,Good Loan,Good Loan,1,3,883165,9/11/2021,4/16/2021,5/16/2021,0,1098416,9/1/2021 12:00:00 AM,6/16/2021,0,B2,1,Source Verified,60000.0,0.168200001,0.1065,0,,0,,0.168200001,1,1,15364.0,1,13000.0,280.390014648,0.1065,13000,16,13000,13000,1,15364,15364,0.16377833807937398,Low
VA,INDIVIDUAL,7 years,Evonik Goldschmidt Corp,Bad Loan,Bad Loan,2,0,883173,9/11/2021,4/13/2021,11/12/2021,1,1098426,9/1/2021 12:00:00 AM,12/12/2021,0,C4,0,Not Verified,55500.0,0.170399994,0.152700007,1,2336.0,1,4750.0,0.170399994,1,0,,0,,165.289993286,0.152700007,4750,26,4750,4750,1,2336,2336,0.23292629789390304,Low
SD,INDIVIDUAL,7 years,knights of columbus,Good Loan,Good Loan,2,0,883176,9/11/2021,2/13/2021,3/13/2021,0,1098431,9/1/2021 12:00:00 AM,4/13/2021,2,C1,0,Not Verified,85000.0,0.0418,0.134900004,0,,0,,0.0418,1,1,6350.0,1,5500.0,186.619995117,0.134900004,5500,13,5500,5500,1,6350,6350,0.22038645628892112,Low
AZ,INDIVIDUAL,10+ years,ARIZONA WHOLESALE SUPPLY CO,Good Loan,Good Loan,0,0,883183,9/11/2021,7/15/2021,10/14/2021,0,1098438,9/1/2021 12:00:00 AM,11/14/2021,2,A4,0,Not Verified,53000.0,0.171599999,0.079000004,0,,0,,0.171599999,1,1,17882.0,1,15875.0,496.739990234,0.079000004,15875,36,15875,15875,1,17882,17882,0.09740248380810931,Low
GA,INDIVIDUAL,5 years,Dept of Veterans Affairs,Good Loan,Good Loan,2,0,883203,9/11/2021,5/16/2021,12/15/2021,0,1098463,9/1/2021 12:00:00 AM,1/15/2022,0,C4,1,Not Verified,150000.0,0.0682,0.152700007,0,,0,,0.0682,1,1,20837.0,1,14650.0,350.609985352,0.152700007,14650,29,14650,14650,1,20837,20837,0.21849251846984097,Low
OR,INDIVIDUAL,8 years,Oregon Dept of Transportation,Good Loan,Good Loan,1,0,883204,9/11/2021,5/16/2021,11/13/2021,0,1098462,9/1/2021 12:00:00 AM,12/13/2021,0,B1,0,Verified,55000.0,0.248500004,0.099100001,0,,0,,0.248500004,1,1,14147.0,1,12375.0,398.790008545,0.099100001,12375,37,12375,12375,1,14147,14147,0.1437962237220494,Low
TX,INDIVIDUAL,10+ years,Whirlpool Corp,Good Loan,Good Loan,1,0,883216,9/11/2021,5/15/2021,5/15/2021,0,1098476,9/1/2021 12:00:00 AM,6/15/2021,0,B1,1,Verified,85000.0,0.0623,0.099100001,0,,0,,0.0623,1,1,25914.0,1,30000.0,443.140014648,0.099100001,30000,33,30000,30000,1,25914,25914,0.0992880597094362,Low
CA,INDIVIDUAL,10+ years,saitech inc,Good Loan,Good Loan,2,0,883253,9/11/2021,5/16/2021,5/16/2021,0,1098614,9/1/2021 12:00:00 AM,6/16/2021,0,C2,1,Verified,108000.0,0.163299993,0.142700002,0,,0,,0.163299993,1,1,32135.0,1,25000.0,585.219970703,0.142700002,25000,41,25000,25000,1,32135,32135,0.14672371367189266,Low
CT,INDIVIDUAL,4 years,Pharmco Products,Good Loan,Good Loan,3,4,883269,9/11/2021,4/16/2021,1/14/2021,0,1098523,9/1/2021 12:00:00 AM,2/14/2021,0,D4,1,Source Verified,60000.0,0.0242,0.175799996,0,,0,,0.0242,1,1,20015.0,1,15000.0,377.489990234,0.175799996,15000,27,15000,15000,1,20015,20015,0.21568962151405371,Low
MO,INDIVIDUAL,2 years,US Bank,Good Loan,Good Loan,1,4,883270,9/11/2021,5/14/2021,1/14/2021,0,1098524,9/1/2021 12:00:00 AM,2/14/2021,10,B2,0,Source Verified,18000.0,0.204699993,0.1065,0,,0,,0.204699993,1,1,2807.0,1,2400.0,78.180000305,0.1065,2400,5,2400,2400,1,2807,2807,0.13408019506141483,Low
CA,INDIVIDUAL,< 1 year,ServiceNow,Good Loan,Good Loan,0,4,883282,9/11/2021,3/13/2021,4/13/2021,0,1098537,9/1/2021 12:00:00 AM,5/13/2021,0,A3,0,Verified,123000.0,0.058800001,0.075099997,0,,0,,0.058800001,1,1,7072.0,1,6500.0,202.229995728,0.075099997,6500,23,6500,6500,1,7072,7072,0.12309344839291773,Low
TX,INDIVIDUAL,4 years,"iWave Software, LLC",Good Loan,Good Loan,2,0,883289,9/11/2021,2/13/2021,1/13/2021,0,1098544,9/1/2021 12:00:00 AM,2/13/2021,0,C2,1,Verified,200000.0,0.171200007,0.142700002,0,,0,,0.171200007,1,1,17450.0,1,15000.0,351.130004883,0.142700002,15000,36,15000,15000,1,17450,17450,0.2131370424639903,Low
VA,INDIVIDUAL,5 years,,Good Loan,Good Loan,1,0,883300,9/11/2021,7/15/2021,7/15/2021,0,1098557,9/1/2021 12:00:00 AM,8/15/2021,4,B5,1,Source Verified,120000.0,0.032200001,0.126900002,0,,0,,0.032200001,1,1,19579.0,1,21000.0,332.709991455,0.126900002,21000,31,21000,21000,1,19579,19579,0.12868787892852143,Low
NJ,INDIVIDUAL,2 years,,Good Loan,Good Loan,2,4,883322,9/11/2021,9/14/2021,10/14/2021,0,1098580,9/1/2021 12:00:00 AM,11/14/2021,13,C1,0,Not Verified,26400.0,0.220899999,0.134900004,0,,0,,0.220899999,1,1,6107.0,1,5000.0,169.660003662,0.134900004,5000,16,5000,5000,1,6107,6107,0.1368498022713212,Low
CA,INDIVIDUAL,10+ years,Edelman,Good Loan,Good Loan,2,0,883331,9/11/2021,9/14/2021,9/14/2021,0,1098590,9/1/2021 12:00:00 AM,10/14/2021,4,C2,1,Verified,270000.0,0.115000002,0.142700002,0,,0,,0.115000002,1,1,26827.0,1,30000.0,474.609985352,0.142700002,30000,29,30000,30000,1,26827,26827,0.10906415609745963,Low
NJ,INDIVIDUAL,8 years,Certified Abstract Corp of NJ,Good Loan,Good Loan,0,3,883352,9/11/2021,3/16/2021,10/14/2021,0,1098612,9/1/2021 12:00:00 AM,11/14/2021,0,A2,0,Not Verified,32000.0,0.076499999,0.066200003,0,,0,,0.076499999,1,1,13430.0,1,12150.0,373.049987793,0.066200003,12150,34,12150,12150,1,13430,13430,0.10319261510214374,Low
TX,INDIVIDUAL,10+ years,"Othon, Inc",Good Loan,Good Loan,2,3,883381,9/11/2021,5/16/2021,5/16/2021,0,1098645,9/1/2021 12:00:00 AM,6/16/2021,1,C3,1,Source Verified,110000.0,0.043499999,0.146500006,0,,0,,0.043499999,1,1,21420.0,1,16500.0,389.510009766,0.146500006,16500,9,16500,16500,1,21420,21420,0.17276084647165596,Low
DC,INDIVIDUAL,2 years,National Institutes of Health,Good Loan,Good Loan,2,4,883418,9/11/2021,5/16/2021,7/14/2021,0,1098681,9/1/2021 12:00:00 AM,8/14/2021,0,C1,0,Source Verified,75000.0,0.188500002,0.134900004,0,,0,,0.188500002,1,1,9754.0,1,8000.0,271.450012207,0.134900004,8000,43,8000,8000,1,9754,9754,0.17024089014606986,Low
NY,INDIVIDUAL,4 years,Healthfirst,Good Loan,Good Loan,0,4,883428,9/11/2021,3/16/2021,5/13/2021,0,1098693,9/1/2021 12:00:00 AM,6/13/2021,0,A4,0,Source Verified,47000.0,0.147300005,0.079000004,0,,0,,0.147300005,1,1,18087.0,1,16500.0,516.289978027,0.079000004,16500,12,16500,16500,1,18087,18087,0.08062878404921163,Low
NC,INDIVIDUAL,2 years,Yama Asian Fusion,Bad Loan,Bad Loan,3,0,883431,9/11/2021,3/13/2021,10/12/2021,1,1098696,9/1/2021 12:00:00 AM,11/12/2021,0,D5,1,Source Verified,43000.0,0.195600003,0.182500005,1,4938.0,1,15000.0,0.195600003,1,0,,0,,329.980010986,0.182500005,15000,17,15000,15000,1,4938,4938,0.2541531144830545,Medium
CA,INDIVIDUAL,6 years,Breitburn Energy,Good Loan,Good Loan,1,4,883463,9/11/2021,10/15/2021,10/13/2021,0,1098730,9/1/2021 12:00:00 AM,11/13/2021,6,B4,0,Not Verified,130000.0,0.070600003,0.124200001,0,,0,,0.070600003,1,1,5151.0,1,4375.0,146.199996948,0.124200001,4375,16,4375,4375,1,5151,5151,0.13996303665263093,Low
LA,INDIVIDUAL,10+ years,Calcasieu Parish School Board,Good Loan,Good Loan,3,0,883504,9/11/2021,5/16/2021,4/13/2021,0,1078996,9/1/2021 12:00:00 AM,5/13/2021,2,D3,1,Verified,82000.0,0.213799998,0.164900005,0,,0,,0.213799998,1,1,22286.0,1,35000.0,447.959991455,0.164900005,35000,31,35000,35000,1,22286,22286,0.11414305556335957,Low
NY,INDIVIDUAL,10+ years,United parcel service,Good Loan,Good Loan,1,4,883516,9/11/2021,4/16/2021,8/14/2021,0,1098840,9/1/2021 12:00:00 AM,9/14/2021,1,B3,0,Verified,74000.0,0.0167,0.1171,0,,0,,0.0167,1,1,11898.0,1,10000.0,330.760009766,0.1171,10000,5,10000,10000,1,11898,11898,0.12866521145289483,Low
MO,INDIVIDUAL,10+ years,ozark electric coop,Good Loan,Good Loan,0,0,883528,9/11/2021,2/13/2021,2/13/2021,0,1098854,9/1/2021 12:00:00 AM,3/13/2021,2,A1,0,Verified,73000.0,0.225199997,0.0603,0,,0,,0.225199997,1,1,11330.0,1,10625.0,323.380004883,0.0603,10625,31,10625,10625,1,11330,11330,0.11982806148058342,Low
GA,INDIVIDUAL,3 years,Peer 1 Network,Good Loan,Good Loan,0,0,883533,9/11/2021,10/14/2021,12/12/2021,0,1098860,9/1/2021 12:00:00 AM,1/12/2022,4,A1,0,Source Verified,62000.0,0.0515,0.0603,0,,0,,0.0515,1,1,2117.0,1,2000.0,60.880001068,0.0603,2000,24,2000,2000,1,2117,2117,0.16344439479659661,Low
CA,INDIVIDUAL,< 1 year,Kaiser Permanente,Good Loan,Good Loan,0,4,883543,9/11/2021,3/15/2021,10/14/2021,0,1098870,9/1/2021 12:00:00 AM,11/14/2021,8,A1,0,Source Verified,140000.0,0.0015,0.0603,0,,0,,0.0015,1,1,8108.0,1,7400.0,225.229995728,0.0603,7400,19,7400,7400,1,8108,8108,0.09679798494388989,Low
NY,INDIVIDUAL,10+ years,Advantage Testing,Good Loan,Good Loan,1,4,883550,9/11/2021,5/16/2021,10/14/2021,0,1098877,9/1/2021 12:00:00 AM,11/14/2021,0,B1,0,Verified,88000.0,0.132699996,0.099100001,0,,0,,0.132699996,1,1,32483.0,1,28000.0,902.299987793,0.099100001,28000,6,28000,28000,1,32483,32483,0.0617950979872917,Low
OR,INDIVIDUAL,< 1 year,West Coast Trust,Bad Loan,Bad Loan,2,4,883572,9/11/2021,5/16/2021,7/13/2021,1,1098791,9/1/2021 12:00:00 AM,8/13/2021,0,C1,1,Source Verified,34560.0,0.071199998,0.134900004,1,5796.0,1,12000.0,0.071199998,1,0,,0,,276.059997559,0.134900004,12000,10,12000,12000,1,5796,5796,0.19857356579791788,Low
LA,INDIVIDUAL,10+ years,Sensalert Security Services,Good Loan,Good Loan,1,4,883581,9/11/2021,5/16/2021,10/14/2021,0,1098802,9/1/2021 12:00:00 AM,11/14/2021,6,B2,0,Not Verified,48000.0,0.139500007,0.1065,0,,0,,0.139500007,1,1,2345.0,1,2000.0,65.150001526,0.1065,2000,10,2000,2000,1,2345,2345,0.1522821445507568,Low
CA,INDIVIDUAL,3 years,,Good Loan,Good Loan,0,4,883583,9/11/2021,8/14/2021,1/14/2021,0,1098803,9/1/2021 12:00:00 AM,2/14/2021,2,A2,0,Source Verified,74000.0,0.171100006,0.066200003,0,,0,,0.171100006,1,1,10994.0,1,10000.0,307.040008545,0.066200003,10000,18,10000,10000,1,10994,10994,0.09973796128830009,Low
MA,INDIVIDUAL,3 years,Baystate Medical Center,Bad Loan,Bad Loan,1,4,883605,9/11/2021,4/16/2021,1/12/2021,1,1098929,9/1/2021 12:00:00 AM,2/12/2021,8,B2,1,Not Verified,78000.0,0.165199995,0.1065,1,1161.0,1,18000.0,0.165199995,1,0,,0,,388.230010986,0.1065,18000,34,18000,18000,1,1161,1161,0.10358925183898389,Low
PA,INDIVIDUAL,< 1 year,andCulture,Good Loan,Good Loan,0,0,883607,9/11/2021,3/15/2021,4/13/2021,0,1098928,9/1/2021 12:00:00 AM,5/13/2021,4,A1,0,Source Verified,64500.0,0.0528,0.0603,0,,0,,0.0528,1,1,10704.0,1,10000.0,304.359985352,0.0603,10000,19,10000,10000,1,10704,10704,0.11945691307319131,Low
DC,INDIVIDUAL,5 years,Dynamic Research Corporation,Good Loan,Good Loan,1,3,883608,9/11/2021,2/16/2021,10/14/2021,0,1098932,9/1/2021 12:00:00 AM,11/14/2021,9,B5,0,Not Verified,112732.0,0.185900003,0.126900002,0,,0,,0.185900003,1,1,6038.0,1,5000.0,167.729995728,0.126900002,5000,27,5000,5000,1,6038,6038,0.13100240492286228,Low
NJ,INDIVIDUAL,2 years,"Hired by Matrix, Inc.",Good Loan,Good Loan,2,0,883617,9/11/2021,5/16/2021,5/16/2021,0,1098942,9/1/2021 12:00:00 AM,6/16/2021,0,C1,1,Verified,110000.0,0.204699993,0.134900004,0,,0,,0.204699993,1,1,31571.0,1,35000.0,574.549987793,0.134900004,35000,63,35000,35000,1,31571,31571,0.09777729490568506,Low
CA,INDIVIDUAL,10+ years,Pasadena City College,Good Loan,Good Loan,1,0,883618,9/11/2021,5/16/2021,8/14/2021,0,1098943,9/1/2021 12:00:00 AM,9/14/2021,4,B4,0,Source Verified,57600.0,0.073100001,0.124200001,0,,0,,0.073100001,1,1,2163.0,1,1800.0,60.150001526,0.124200001,1800,34,1800,1800,1,2163,2163,0.19844638120287011,Low
CA,INDIVIDUAL,7 years,Dart Logistics,Good Loan,Good Loan,2,4,883622,9/11/2021,6/15/2021,7/15/2021,0,1098947,9/1/2021 12:00:00 AM,8/15/2021,11,C1,1,Verified,65000.0,0.181700006,0.134900004,0,,0,,0.181700006,1,1,5406.0,1,4000.0,92.019996643,0.134900004,4000,13,4000,4000,1,5406,5406,0.20134370215108857,Low
OR,INDIVIDUAL,10+ years,us postal service,Bad Loan,Bad Loan,4,0,883638,9/11/2021,12/14/2021,9/14/2021,1,1098961,9/1/2021 12:00:00 AM,10/14/2021,2,E1,1,Verified,47900.0,0.129299998,0.186399996,1,11657.0,1,12000.0,0.129299998,1,0,,0,,308.920013428,0.186399996,12000,23,12000,12000,1,11657,11657,0.3203617913571942,Medium
VA,INDIVIDUAL,10+ years,millercoors,Good Loan,Good Loan,0,0,883654,9/11/2021,4/16/2021,12/12/2021,0,1098982,9/1/2021 12:00:00 AM,1/12/2022,2,A1,0,Verified,62000.0,0.160300002,0.0603,0,,0,,0.160300002,1,1,5293.0,1,5000.0,152.179992676,0.0603,5000,53,5000,5000,1,5293,5293,0.15094125395586513,Low
OH,INDIVIDUAL,10+ years,Ball Metal Container,Good Loan,Good Loan,0,4,883659,9/11/2021,9/14/2021,12/13/2021,0,1098987,9/1/2021 12:00:00 AM,1/13/2022,12,A4,0,Verified,65000.0,0.245499998,0.079000004,0,,0,,0.245499998,1,1,2231.0,1,2000.0,62.590000153,0.079000004,2000,28,2000,2000,1,2231,2231,0.10449279258442436,Low
IL,INDIVIDUAL,3 years,GEM Realty Capital,Good Loan,Good Loan,1,4,883664,9/11/2021,9/14/2021,10/14/2021,0,1098891,9/1/2021 12:00:00 AM,11/14/2021,13,B1,0,Source Verified,100000.0,0.094400004,0.099100001,0,,0,,0.094400004,1,1,13921.0,1,12000.0,386.700012207,0.099100001,12000,16,12000,12000,1,13921,13921,0.08516942854813862,Low
TX,INDIVIDUAL,8 years,"Gill Services, Inc",Good Loan,Good Loan,1,0,883684,9/11/2021,4/14/2021,8/13/2021,0,1098912,9/1/2021 12:00:00 AM,9/13/2021,4,B2,0,Not Verified,120000.0,0.210600004,0.1065,0,,0,,0.210600004,1,1,4575.0,1,4000.0,130.300003052,0.1065,4000,49,4000,4000,1,4575,4575,0.17993007634718236,Low
DC,INDIVIDUAL,10+ years,IBM,Good Loan,Good Loan,1,0,883695,9/11/2021,5/16/2021,10/14/2021,0,394026,9/1/2021 12:00:00 AM,11/14/2021,0,B3,0,Verified,200100.0,0.087899998,0.1171,0,,0,,0.087899998,1,1,35722.0,1,30000.0,992.280029297,0.1171,30000,25,30000,30000,1,35722,35722,0.07155643412099305,Low
VA,INDIVIDUAL,10+ years,U.S. Postal Service,Good Loan,Good Loan,1,0,883712,10/11/2021,10/14/2021,10/14/2021,0,1098991,10/1/2021 12:00:00 AM,11/14/2021,0,B3,0,Verified,49995.0,0.154100001,0.1171,0,,0,,0.154100001,1,1,11907.0,1,10000.0,330.760009766,0.1171,10000,13,10000,10000,1,11907,11907,0.1594471691793987,Low
GA,INDIVIDUAL,2 years,Motorola Solutions,Bad Loan,Bad Loan,3,4,883717,9/11/2021,11/13/2021,8/13/2021,1,1098997,9/1/2021 12:00:00 AM,9/13/2021,0,D5,1,Verified,77004.0,0.227200001,0.182500005,1,11536.0,1,20000.0,0.227200001,1,0,,0,,510.600006104,0.182500005,20000,19,20000,20000,1,11536,11536,0.17475686743835275,Low
CA,INDIVIDUAL,6 years,LSL CPA's,Good Loan,Good Loan,0,0,883720,10/11/2021,10/14/2021,10/14/2021,0,1099000,10/1/2021 12:00:00 AM,11/14/2021,2,A2,0,Not Verified,90000.0,0.147599995,0.066200003,0,,0,,0.147599995,1,1,13264.0,1,12000.0,368.450012207,0.066200003,12000,25,12000,12000,1,13264,13264,0.11458554954430963,Low
CO,INDIVIDUAL,1 year,,Good Loan,Good Loan,0,0,883824,9/11/2021,1/12/2021,1/12/2021,0,1099107,9/1/2021 12:00:00 AM,2/12/2021,4,A1,0,Not Verified,34000.0,0.0296,0.0603,0,,0,,0.0296,1,1,2537.0,1,2500.0,76.089996338,0.0603,2500,20,2500,2500,1,2537,2537,0.16083031787400526,Low
PA,INDIVIDUAL,4 years,Fresinius Medical Care,Bad Loan,Bad Loan,2,4,883827,10/11/2021,5/16/2021,5/15/2021,1,1099110,10/1/2021 12:00:00 AM,6/15/2021,9,C2,1,Source Verified,27000.0,0.056400001,0.142700002,1,9059.0,1,9000.0,0.056400001,1,0,,0,,210.679992676,0.142700002,9000,10,9000,9000,1,9059,9059,0.17852634912384385,Low
NY,INDIVIDUAL,8 years,Newkirk,Bad Loan,Bad Loan,0,0,883831,9/11/2021,4/16/2021,4/14/2021,1,1099164,9/1/2021 12:00:00 AM,5/14/2021,0,A2,0,Not Verified,40000.0,0.124200001,0.066200003,1,11054.0,1,12000.0,0.124200001,1,0,,0,,368.450012207,0.066200003,12000,30,12000,12000,1,11054,11054,0.12120534400741134,Low
CA,INDIVIDUAL,1 year,"Qualcomm, Inc.",Good Loan,Good Loan,0,4,883835,9/11/2021,10/15/2021,10/14/2021,0,1099168,9/1/2021 12:00:00 AM,11/14/2021,0,A1,0,Not Verified,76460.0,0.095100001,0.0603,0,,0,,0.095100001,1,1,8780.0,1,8000.0,243.490005493,0.0603,8000,17,8000,8000,1,8780,8780,0.1154481950540041,Low
WA,INDIVIDUAL,10+ years,Cowles Co.,Good Loan,Good Loan,0,3,883855,9/11/2021,10/12/2021,10/12/2021,0,1099192,9/1/2021 12:00:00 AM,11/12/2021,2,A1,0,Not Verified,98000.0,0.126900002,0.0603,0,,0,,0.126900002,1,1,5364.0,1,5100.0,155.229995728,0.0603,5100,46,5100,5100,1,5364,5364,0.1291550287508482,Low
CA,INDIVIDUAL,10+ years,BIO-MEDICAL DEVICES INC.,Good Loan,Good Loan,1,4,883868,9/11/2021,5/16/2021,10/14/2021,0,1099146,9/1/2021 12:00:00 AM,11/14/2021,6,B5,0,Not Verified,43200.0,0.093900003,0.126900002,0,,0,,0.093900003,1,1,6038.0,1,5000.0,167.729995728,0.126900002,5000,15,5000,5000,1,6038,6038,0.13609553693865184,Low
OR,INDIVIDUAL,10+ years,City of Bend,Good Loan,Good Loan,2,0,883890,9/11/2021,3/14/2021,3/14/2021,0,1099221,9/1/2021 12:00:00 AM,4/14/2021,0,C4,1,Source Verified,57500.0,0.105599999,0.152700007,0,,0,,0.105599999,1,1,18255.0,1,14000.0,335.049987793,0.152700007,14000,30,14000,14000,1,18255,18255,0.22254415153987447,Low
CA,INDIVIDUAL,10+ years,Constellation Energy,Good Loan,Good Loan,1,0,883894,9/11/2021,8/13/2021,8/13/2021,0,1099225,9/1/2021 12:00:00 AM,9/13/2021,0,B1,0,Verified,120000.0,0.237599999,0.099100001,0,,0,,0.237599999,1,1,11335.0,1,10000.0,322.25,0.099100001,10000,23,10000,10000,1,11335,11335,0.1578753975669508,Low
MD,INDIVIDUAL,10+ years,,Good Loan,Good Loan,3,0,883910,9/11/2021,7/12/2021,7/12/2021,0,1099242,9/1/2021 12:00:00 AM,8/12/2021,0,D2,1,Verified,42000.0,0.107100002,0.167699993,0,,0,,0.107100002,1,1,13442.0,1,12000.0,296.75,0.167699993,12000,16,12000,12000,1,13442,13442,0.28411458003944134,Medium
NY,INDIVIDUAL,10+ years,Nyc transit,Good Loan,Good Loan,1,4,883911,9/11/2021,4/16/2021,6/12/2021,0,1099243,9/1/2021 12:00:00 AM,7/12/2021,0,B4,0,Verified,90000.0,0.209099993,0.124200001,0,,0,,0.209099993,1,1,13012.0,1,12000.0,400.989990234,0.124200001,12000,20,12000,12000,1,13012,13012,0.11859478125982072,Low
NJ,INDIVIDUAL,7 years,DESIMONE KIA,Good Loan,Good Loan,1,3,883912,9/11/2021,3/16/2021,12/12/2021,0,1099199,9/1/2021 12:00:00 AM,1/12/2022,0,B2,0,Verified,62352.0,0.165700004,0.1065,0,,0,,0.165700004,1,1,32912.0,1,29800.0,970.690002441,0.1065,29800,37,29800,29800,1,32912,32912,0.06022627635352841,Low
DC,INDIVIDUAL,10+ years,engineers outlet,Good Loan,Good Loan,3,0,883917,9/11/2021,5/16/2021,11/13/2021,0,1094563,9/1/2021 12:00:00 AM,12/13/2021,0,D2,1,Source Verified,37000.0,0.132300004,0.167699993,0,,0,,0.132300004,1,1,4677.0,1,3600.0,89.029998779,0.167699993,3600,8,3600,3600,1,4677,4677,0.36692359493191967,Medium
MN,INDIVIDUAL,10+ years,US Postal Service,Good Loan,Good Loan,2,0,883950,9/11/2021,5/16/2021,5/16/2021,0,1099287,9/1/2021 12:00:00 AM,6/16/2021,9,C2,1,Verified,66996.0,0.242899999,0.142700002,0,,0,,0.242899999,1,1,6420.0,1,5000.0,117.050003052,0.142700002,5000,43,5000,5000,1,6420,6420,0.24388350611918463,Low
AL,INDIVIDUAL,< 1 year,G.a. West &co,Bad Loan,Bad Loan,1,3,883958,9/11/2021,3/16/2021,5/13/2021,1,1099296,9/1/2021 12:00:00 AM,6/13/2021,0,B2,0,Verified,38400.0,0.231900007,0.1065,1,9614.0,1,16450.0,0.231900007,1,0,,0,,535.83001709,0.1065,16450,25,16450,16450,1,9614,9614,0.10434161146385439,Low
TX,INDIVIDUAL,3 years,Occupational Medical Care,Good Loan,Good Loan,0,0,883972,9/11/2021,11/13/2021,10/13/2021,0,1099254,9/1/2021 12:00:00 AM,11/13/2021,4,A3,0,Not Verified,78000.0,0.0286,0.075099997,0,,0,,0.0286,1,1,9395.0,1,8500.0,264.450012207,0.075099997,8500,21,8500,8500,1,9395,9395,0.12711214498174608,Low
FL,INDIVIDUAL,4 years,"WHYork Consulting, Inc.",Bad Loan,Bad Loan,5,4,883984,9/11/2021,11/12/2021,7/12/2021,1,1099318,9/1/2021 12:00:00 AM,8/12/2021,0,F1,0,Not Verified,45600.0,0.043200001,0.208900005,1,3665.0,1,10000.0,0.043200001,1,0,,0,,376.190002441,0.208900005,10000,6,10000,10000,1,3665,3665,0.2795374699560463,Medium
MN,INDIVIDUAL,4 years,catherine;s plus sizes,Bad Loan,Bad Loan,0,4,883986,9/11/2021,5/16/2021,10/13/2021,1,1099321,9/1/2021 12:00:00 AM,11/13/2021,0,A4,0,Not Verified,20400.0,0.2588,0.079000004,1,1597.0,1,2000.0,0.2588,1,0,,0,,62.590000153,0.079000004,2000,18,2000,2000,1,1597,1597,0.14293618052391047,Low
